order_id,product_id,quantity,unit_price
O0000999,P00197,1,926.87
O0000999,P00455,1,1150.76
O0001000,P00301,2,749.15
O0001000,P00099,4,2320.27
O0001001,P00104,2,2165.17
O0001001,P00023,2,606.44
O0001002,P00450,3,1017.55
O0001003,P00269,1,1911.95
O0001004,P00149,1,1889.77
O0001004,P00490,1,2102.67
O0001004,P00407,2,2401.89
O0001005,P00385,4,414.85
O0001005,P00288,4,1951.24
O0001005,P00206,3,2369.5
O0001006,P00304,1,2325.86
O0001006,P00451,4,1412.4
O0001007,P00061,2,1770.45
O0001007,P00115,1,1602.76
O0001008,P00483,3,748.02
O0001008,P00475,2,1224.71
O0001008,P00139,1,1806.29
O0001009,P00189,3,106.0
O0001009,P00043,3,1672.33
O0001010,P00030,1,399.67
O0001010,P00422,3,793.83
O0001010,P00113,3,1554.98
O0001010,P00091,3,1624.37
O0001011,P00382,4,1805.23
O0001011,P00485,3,541.17
O0001011,P00446,2,2100.0
O0001012,P00323,4,1016.08
O0001012,P00080,4,1390.38
O0001013,P00095,2,1182.98
O0001013,P00097,4,642.21
O0001013,P00483,2,748.02
O0001014,P00419,4,2130.27
O0001014,P00352,2,1167.86
O0001014,P00036,2,2203.95
O0001015,P00270,2,1804.98
O0001015,P00373,1,1414.33
O0001015,P00309,1,2037.14
O0001016,P00391,1,1610.04
O0001016,P00068,2,144.43
O0001017,P00406,1,1001.4
O0001017,P00278,3,688.67
O0001017,P00437,1,2090.55
O0001018,P00228,2,2281.63
O0001018,P00158,3,270.47
O0001019,P00011,1,1643.77
O0001019,P00053,3,1112.84
O0001020,P00115,1,1602.76
O0001020,P00117,4,2277.88
O0001020,P00198,2,1301.6
O0001020,P00181,3,607.52
O0001021,P00087,1,1942.6
O0001021,P00115,1,1602.76
O0001021,P00490,3,2102.67
O0001022,P00473,1,612.26
O0001022,P00459,1,1140.32
O0001023,P00077,3,542.12
O0001024,P00339,3,49.28
O0001025,P00164,2,112.27
O0001025,P00200,4,1778.21
O0001025,P00370,4,1498.83
O0001025,P00418,1,567.3
O0001026,P00047,3,2349.0
O0001026,P00066,2,2169.13
O0001026,P00393,4,1675.33
O0001026,P00181,3,607.52
O0001027,P00071,2,2412.33
O0001028,P00253,2,1688.65
O0001029,P00384,2,747.85
O0001030,P00436,1,1725.19
O0001030,P00186,4,614.2
O0001031,P00420,2,312.74
O0001031,P00151,4,1672.82
O0001031,P00074,4,2402.56
O0001031,P00125,2,771.35
O0001032,P00357,2,739.81
O0001033,P00038,4,2225.94
O0001033,P00429,2,1839.18
O0001034,P00040,1,124.56
O0001035,P00358,3,2359.73
O0001035,P00241,4,1125.14
O0001036,P00057,2,1949.37
O0001037,P00427,4,1147.98
O0001037,P00349,4,814.68
O0001038,P00117,4,2277.88
O0001038,P00477,2,2074.44
O0001039,P00317,1,558.08
O0001039,P00113,4,1554.98
O0001039,P00095,1,1182.98
O0001040,P00424,4,108.75
O0001040,P00085,1,1109.56
O0001040,P00412,3,1623.65
O0001041,P00172,1,1695.76
O0001042,P00109,1,1563.8
O0001042,P00388,3,991.36
O0001042,P00097,2,642.21
O0001042,P00327,1,517.76
O0001043,P00024,1,1964.78
O0001044,P00385,3,414.85
O0001044,P00491,4,1225.12
O0001045,P00346,1,1146.17
O0001045,P00170,4,2113.4
O0001046,P00013,4,1893.12
O0001046,P00245,1,1125.17
O0001046,P00149,2,1889.77
O0001047,P00453,2,863.27
O0001047,P00414,2,2016.49
O0001047,P00394,2,1055.3
O0001047,P00494,3,990.36
O0001048,P00439,4,2006.97
O0001048,P00021,4,573.37
O0001048,P00123,2,1467.63
O0001048,P00313,1,354.29
O0001049,P00159,1,1889.8
O0001049,P00256,1,1105.82
O0001049,P00233,3,1600.29
O0001049,P00087,3,1942.6
O0001049,P00083,1,911.79
O0001050,P00092,4,1106.3
O0001050,P00133,4,51.93
O0001050,P00132,4,2469.01
O0001051,P00439,2,2006.97
O0001051,P00226,3,62.06
O0001051,P00263,3,2185.95
O0001052,P00135,1,1290.4
O0001052,P00318,1,881.21
O0001053,P00292,4,1085.08
O0001053,P00438,1,1616.18
O0001053,P00115,4,1602.76
O0001054,P00329,4,17.7
O0001054,P00056,1,1800.09
O0001054,P00093,1,1840.32
O0001055,P00249,2,1452.1
O0001056,P00080,4,1390.38
O0001056,P00075,2,1097.4
O0001056,P00164,1,112.27
O0001056,P00308,4,1326.37
O0001056,P00032,3,185.28
O0001056,P00405,4,97.18
O0001057,P00139,3,1806.29
O0001057,P00326,2,129.17
O0001057,P00043,2,1672.33
O0001057,P00036,3,2203.95
O0001058,P00447,4,2124.38
O0001058,P00269,2,1911.95
O0001059,P00153,2,336.03
O0001060,P00353,2,2332.01
O0001060,P00495,4,1001.01
O0001060,P00182,4,1585.41
O0001060,P00422,1,793.83
O0001061,P00341,3,1285.59
O0001061,P00008,2,1594.68
O0001062,P00406,4,1001.4
O0001062,P00135,1,1290.4
O0001063,P00382,2,1805.23
O0001063,P00216,2,725.08
O0001064,P00098,1,1041.92
O0001064,P00190,3,324.32
O0001065,P00234,4,2411.83
O0001065,P00211,3,2155.79
O0001065,P00181,4,607.52
O0001066,P00220,3,1257.69
O0001066,P00091,2,1624.37
O0001066,P00278,4,688.67
O0001067,P00481,1,903.88
O0001068,P00478,4,1156.17
O0001069,P00258,1,1042.7
O0001070,P00283,4,1933.84
O0001070,P00059,2,1133.42
O0001071,P00361,4,241.66
O0001072,P00451,3,1412.4
O0001072,P00158,4,270.47
O0001072,P00345,2,847.5
O0001072,P00003,4,509.11
O0001073,P00380,3,1867.18
O0001073,P00172,2,1695.76
O0001073,P00492,4,503.13
O0001074,P00202,1,2012.1
O0001075,P00163,2,1518.44
O0001075,P00224,2,2418.17
O0001076,P00402,4,2431.65
O0001077,P00322,2,2073.78
O0001077,P00015,1,1880.93
O0001077,P00293,4,2411.97
O0001077,P00013,2,1893.12
O0001078,P00123,2,1467.63
O0001078,P00153,2,336.03
O0001078,P00275,2,2398.86
O0001079,P00327,1,517.76
O0001079,P00057,4,1949.37
O0001079,P00475,1,1224.71
O0001079,P00055,2,623.43
O0001080,P00433,3,1060.87
O0001080,P00468,2,708.59
O0001081,P00040,2,124.56
O0001081,P00352,4,1167.86
O0001081,P00193,3,1123.1
O0001081,P00325,4,2073.43
O0001081,P00414,2,2016.49
O0001082,P00291,1,280.83
O0001082,P00061,3,1770.45
O0001082,P00178,4,2100.35
O0001082,P00315,1,1350.96
O0001083,P00012,2,1354.36
O0001083,P00111,3,1117.54
O0001083,P00059,2,1133.42
O0001084,P00355,2,2304.37
O0001084,P00138,3,1784.7
O0001084,P00247,2,240.99
O0001085,P00224,4,2418.17
O0001086,P00455,3,1150.76
O0001086,P00493,4,1926.46
O0001086,P00053,3,1112.84
O0001087,P00140,3,1048.73
O0001088,P00181,3,607.52
O0001088,P00460,1,514.21
O0001088,P00231,2,2388.95
O0001089,P00487,3,259.03
O0001090,P00220,2,1257.69
O0001091,P00063,1,29.65
O0001092,P00239,3,1425.94
O0001092,P00461,2,1780.23
O0001092,P00288,1,1951.24
O0001092,P00198,3,1301.6
O0001093,P00453,1,863.27
O0001093,P00294,4,922.06
O0001094,P00411,4,641.22
O0001094,P00256,1,1105.82
O0001094,P00141,4,241.69
O0001094,P00062,1,2084.73
O0001095,P00010,1,2057.18
O0001095,P00467,4,1130.31
O0001095,P00146,2,463.33
O0001096,P00173,1,2414.51
O0001096,P00036,4,2203.95
O0001096,P00049,4,125.3
O0001097,P00253,1,1688.65
O0001097,P00202,3,2012.1
O0001097,P00357,4,739.81
O0001097,P00253,1,1688.65
O0001098,P00423,1,1966.25
O0001098,P00072,1,1486.36
O0001098,P00166,4,834.28
O0001099,P00276,1,247.35
O0001099,P00479,1,1401.84
O0001099,P00133,1,51.93
O0001100,P00353,4,2332.01
O0001101,P00442,2,344.29
O0001101,P00386,4,2356.97
O0001102,P00296,4,1651.78
O0001102,P00339,4,49.28
O0001102,P00500,3,1475.38
O0001103,P00286,2,1399.11
O0001103,P00338,2,2335.8
O0001104,P00344,2,1960.72
O0001104,P00240,4,2454.49
O0001104,P00097,4,642.21
O0001105,P00390,3,1600.9
O0001106,P00469,2,396.95
O0001106,P00113,3,1554.98
O0001107,P00217,2,924.35
O0001107,P00352,3,1167.86
O0001108,P00055,1,623.43
O0001108,P00124,1,2289.41
O0001108,P00458,4,977.7
O0001109,P00475,1,1224.71
O0001109,P00182,4,1585.41
O0001110,P00171,1,1499.16
O0001110,P00226,3,62.06
O0001110,P00190,1,324.32
O0001111,P00091,3,1624.37
O0001111,P00272,4,558.52
O0001111,P00266,4,781.43
O0001112,P00057,2,1949.37
O0001112,P00059,1,1133.42
O0001112,P00459,1,1140.32
O0001113,P00359,4,795.37
O0001113,P00201,4,316.59
O0001114,P00138,4,1784.7
O0001114,P00106,2,1767.49
O0001114,P00403,2,1112.67
O0001114,P00178,3,2100.35
O0001114,P00362,3,2052.92
O0001115,P00437,2,2090.55
O0001116,P00171,4,1499.16
O0001117,P00452,1,1406.97
O0001117,P00088,1,2369.76
O0001117,P00305,3,591.16
O0001117,P00497,4,1907.26
O0001117,P00299,1,566.67
O0001117,P00251,2,2482.25
O0001118,P00349,3,814.68
O0001118,P00428,2,1879.04
O0001118,P00269,2,1911.95
O0001119,P00180,3,550.9
O0001119,P00340,4,1067.58
O0001120,P00155,3,301.21
O0001120,P00457,4,1389.77
O0001120,P00058,3,1673.93
O0001120,P00352,1,1167.86
O0001121,P00296,4,1651.78
O0001121,P00185,2,1594.64
O0001122,P00141,4,241.69
O0001122,P00491,2,1225.12
O0001122,P00136,3,1153.24
O0001123,P00297,3,2309.89
O0001123,P00428,1,1879.04
O0001124,P00148,1,406.16
O0001124,P00497,1,1907.26
O0001124,P00256,2,1105.82
O0001125,P00156,4,1478.35
O0001126,P00112,3,376.74
O0001127,P00001,1,1857.75
O0001128,P00440,2,2132.22
O0001128,P00489,1,2022.13
O0001128,P00366,3,894.55
O0001129,P00478,3,1156.17
O0001129,P00128,4,261.9
O0001130,P00155,3,301.21
O0001130,P00089,4,201.54
O0001130,P00348,3,129.26
O0001131,P00155,3,301.21
O0001131,P00044,3,76.59
O0001131,P00291,4,280.83
O0001131,P00280,2,1697.43
O0001132,P00356,3,346.78
O0001132,P00258,3,1042.7
O0001132,P00240,3,2454.49
O0001132,P00219,4,942.4
O0001133,P00046,2,1005.19
O0001133,P00315,3,1350.96
O0001133,P00403,2,1112.67
O0001133,P00298,3,428.35
O0001133,P00066,3,2169.13
O0001134,P00237,4,2322.21
O0001134,P00430,1,2193.21
O0001134,P00044,1,76.59
O0001135,P00354,3,273.31
O0001135,P00443,1,1534.14
O0001135,P00063,1,29.65
O0001136,P00254,2,483.37
O0001137,P00480,1,56.97
O0001138,P00001,2,1857.75
O0001139,P00259,4,2431.14
O0001139,P00201,1,316.59
O0001139,P00475,1,1224.71
O0001140,P00431,3,1639.12
O0001140,P00421,4,2468.17
O0001140,P00440,1,2132.22
O0001141,P00088,2,2369.76
O0001141,P00244,4,1145.62
O0001141,P00149,3,1889.77
O0001142,P00201,4,316.59
O0001143,P00289,4,763.31
O0001143,P00006,3,325.19
O0001143,P00018,4,610.04
O0001143,P00022,3,1773.98
O0001144,P00082,3,1815.59
O0001144,P00257,2,596.89
O0001144,P00179,4,1900.72
O0001145,P00236,2,1053.44
O0001145,P00143,3,2421.47
O0001146,P00242,2,169.38
O0001147,P00298,3,428.35
O0001147,P00300,4,1934.27
O0001148,P00119,1,1455.24
O0001149,P00470,2,561.61
O0001149,P00054,2,247.07
O0001149,P00373,4,1414.33
O0001150,P00020,1,2323.35
O0001150,P00227,3,1768.85
O0001150,P00311,1,1066.25
O0001150,P00473,2,612.26
O0001150,P00165,1,1030.79
O0001151,P00225,3,1317.72
O0001151,P00116,2,962.69
O0001151,P00380,2,1867.18
O0001152,P00323,1,1016.08
O0001152,P00105,1,2452.22
O0001152,P00415,2,659.67
O0001153,P00374,4,593.07
O0001153,P00098,2,1041.92
O0001153,P00293,4,2411.97
O0001154,P00437,2,2090.55
O0001154,P00411,1,641.22
O0001154,P00225,4,1317.72
O0001155,P00256,2,1105.82
O0001155,P00027,3,470.97
O0001156,P00200,3,1778.21
O0001156,P00035,2,1558.58
O0001157,P00160,4,1113.89
O0001158,P00242,3,169.38
O0001158,P00335,1,1390.19
O0001159,P00105,3,2452.22
O0001159,P00474,1,2291.09
O0001159,P00121,4,2013.52
O0001160,P00414,1,2016.49
O0001160,P00178,1,2100.35
O0001161,P00067,3,706.47
O0001161,P00371,1,630.92
O0001161,P00054,1,247.07
O0001161,P00255,2,1490.95
O0001162,P00449,2,233.73
O0001162,P00011,1,1643.77
O0001163,P00283,4,1933.84
O0001163,P00027,4,470.97
O0001164,P00282,2,581.92
O0001165,P00176,4,2264.69
O0001165,P00471,1,243.48
O0001165,P00122,2,1979.84
O0001166,P00386,1,2356.97
O0001166,P00411,1,641.22
O0001167,P00180,2,550.9
O0001167,P00150,2,693.82
O0001167,P00311,4,1066.25
O0001168,P00129,2,2373.29
O0001168,P00254,3,483.37
O0001168,P00460,2,514.21
O0001169,P00458,3,977.7
O0001169,P00164,1,112.27
O0001169,P00028,3,2422.96
O0001170,P00105,2,2452.22
O0001170,P00431,2,1639.12
O0001171,P00121,4,2013.52
O0001171,P00333,4,2300.94
O0001171,P00488,1,2251.79
O0001172,P00197,3,926.87
O0001172,P00424,1,108.75
O0001173,P00023,2,606.44
O0001173,P00106,4,1767.49
O0001173,P00095,4,1182.98
O0001174,P00391,3,1610.04
O0001174,P00480,1,56.97
O0001175,P00372,4,2338.99
O0001175,P00444,4,1110.11
O0001175,P00401,1,1868.19
O0001176,P00148,4,406.16
O0001176,P00218,3,975.08
O0001176,P00084,4,740.96
O0001177,P00044,2,76.59
O0001177,P00395,3,2258.4
O0001177,P00173,4,2414.51
O0001178,P00129,1,2373.29
O0001179,P00237,1,2322.21
O0001179,P00226,1,62.06
O0001180,P00285,2,1120.17
O0001180,P00210,1,1142.06
O0001180,P00297,1,2309.89
O0001181,P00403,3,1112.67
O0001181,P00133,4,51.93
O0001182,P00317,1,558.08
O0001182,P00120,1,2193.0
O0001182,P00336,1,483.79
O0001183,P00117,1,2277.88
O0001183,P00488,3,2251.79
O0001184,P00181,1,607.52
O0001184,P00308,2,1326.37
O0001184,P00180,1,550.9
O0001184,P00040,4,124.56
O0001185,P00349,4,814.68
O0001186,P00013,3,1893.12
O0001186,P00311,3,1066.25
O0001187,P00083,3,911.79
O0001187,P00023,3,606.44
O0001187,P00477,2,2074.44
O0001187,P00467,1,1130.31
O0001188,P00367,3,1254.75
O0001188,P00482,2,996.86
O0001189,P00041,1,39.03
O0001190,P00376,4,2118.51
O0001190,P00276,1,247.35
O0001190,P00434,1,1801.13
O0001190,P00311,4,1066.25
O0001190,P00338,4,2335.8
O0001191,P00410,3,1508.84
O0001191,P00119,4,1455.24
O0001191,P00162,1,970.44
O0001192,P00041,3,39.03
O0001192,P00287,1,246.26
O0001193,P00424,2,108.75
O0001193,P00474,2,2291.09
O0001193,P00398,4,1969.58
O0001194,P00147,3,187.92
O0001194,P00161,1,786.36
O0001195,P00396,2,2430.83
O0001196,P00135,4,1290.4
O0001196,P00381,1,43.32
O0001197,P00444,4,1110.11
O0001197,P00463,4,2459.08
O0001197,P00182,2,1585.41
O0001198,P00061,3,1770.45
O0001198,P00460,3,514.21
O0001199,P00182,4,1585.41
O0001199,P00467,4,1130.31
O0001199,P00323,4,1016.08
O0001199,P00380,4,1867.18
O0001200,P00371,1,630.92
O0001200,P00078,1,614.77
O0001200,P00304,3,2325.86
O0001201,P00396,1,2430.83
O0001201,P00119,3,1455.24
O0001202,P00269,4,1911.95
O0001202,P00147,3,187.92
O0001203,P00375,2,1796.59
O0001203,P00221,3,830.0
O0001203,P00295,3,1104.56
O0001203,P00051,3,331.31
O0001203,P00146,2,463.33
O0001204,P00454,2,2057.27
O0001204,P00148,3,406.16
O0001205,P00261,2,2419.95
O0001205,P00015,1,1880.93
O0001205,P00492,2,503.13
O0001205,P00004,4,705.51
O0001206,P00293,4,2411.97
O0001206,P00375,4,1796.59
O0001206,P00267,2,1043.62
O0001207,P00222,4,1337.86
O0001207,P00135,1,1290.4
O0001207,P00443,2,1534.14
O0001208,P00382,2,1805.23
O0001209,P00345,1,847.5
O0001210,P00407,3,2401.89
O0001210,P00098,1,1041.92
O0001210,P00486,1,299.84
O0001211,P00241,2,1125.14
O0001211,P00249,2,1452.1
O0001211,P00376,4,2118.51
O0001212,P00487,2,259.03
O0001212,P00002,4,1482.37
O0001212,P00035,4,1558.58
O0001213,P00195,2,328.68
O0001213,P00327,3,517.76
O0001214,P00431,2,1639.12
O0001214,P00449,3,233.73
O0001214,P00343,4,46.47
O0001215,P00058,3,1673.93
O0001215,P00215,4,1151.22
O0001216,P00238,3,418.8
O0001216,P00339,1,49.28
O0001216,P00178,4,2100.35
O0001217,P00260,2,1191.69
O0001217,P00456,4,1933.78
O0001217,P00032,3,185.28
O0001218,P00227,4,1768.85
O0001218,P00205,3,2081.01
O0001218,P00468,1,708.59
O0001219,P00210,2,1142.06
O0001219,P00294,2,922.06
O0001219,P00275,2,2398.86
O0001220,P00277,1,2115.64
O0001220,P00487,1,259.03
O0001221,P00336,1,483.79
O0001221,P00266,2,781.43
O0001221,P00186,2,614.2
O0001222,P00149,2,1889.77
O0001223,P00433,1,1060.87
O0001223,P00387,1,2436.38
O0001223,P00257,4,596.89
O0001224,P00118,2,1557.91
O0001224,P00018,3,610.04
O0001224,P00384,1,747.85
O0001225,P00040,1,124.56
O0001225,P00259,4,2431.14
O0001225,P00011,1,1643.77
O0001225,P00381,2,43.32
O0001226,P00440,3,2132.22
O0001227,P00136,4,1153.24
O0001227,P00193,3,1123.1
O0001228,P00248,3,1047.33
O0001228,P00465,2,978.07
O0001228,P00196,1,2372.83
O0001229,P00500,1,1475.38
O0001229,P00204,2,1172.6
O0001229,P00229,3,1401.85
O0001230,P00074,1,2402.56
O0001230,P00049,2,125.3
O0001230,P00107,4,2413.9
O0001231,P00430,2,2193.21
O0001231,P00031,4,139.6
O0001231,P00130,4,620.27
O0001232,P00290,4,1218.31
O0001233,P00161,2,786.36
O0001233,P00165,4,1030.79
O0001233,P00363,4,316.81
O0001234,P00054,4,247.07
O0001235,P00102,4,620.67
O0001235,P00446,1,2100.0
O0001236,P00269,4,1911.95
O0001236,P00072,4,1486.36
O0001237,P00347,3,2237.26
O0001237,P00268,3,748.55
O0001238,P00268,2,748.55
O0001238,P00412,3,1623.65
O0001238,P00266,3,781.43
O0001238,P00242,4,169.38
O0001238,P00108,3,1810.27
O0001239,P00077,4,542.12
O0001239,P00035,1,1558.58
O0001239,P00160,2,1113.89
O0001239,P00103,1,701.47
O0001240,P00240,2,2454.49
O0001240,P00035,3,1558.58
O0001240,P00326,2,129.17
O0001241,P00219,3,942.4
O0001241,P00189,4,106.0
O0001242,P00040,2,124.56
O0001242,P00053,2,1112.84
O0001242,P00144,2,399.5
O0001242,P00135,1,1290.4
O0001242,P00065,4,2268.72
O0001243,P00343,4,46.47
O0001243,P00108,2,1810.27
O0001243,P00002,2,1482.37
O0001244,P00244,1,1145.62
O0001245,P00168,3,2035.76
O0001246,P00397,4,809.58
O0001246,P00362,4,2052.92
O0001246,P00182,3,1585.41
O0001247,P00485,3,541.17
O0001247,P00365,2,319.48
O0001247,P00431,4,1639.12
O0001247,P00287,4,246.26
O0001248,P00461,4,1780.23
O0001249,P00373,4,1414.33
O0001250,P00481,2,903.88
O0001250,P00196,3,2372.83
O0001250,P00092,1,1106.3
O0001251,P00467,3,1130.31
O0001251,P00469,3,396.95
O0001252,P00141,4,241.69
O0001252,P00204,1,1172.6
O0001253,P00475,4,1224.71
O0001253,P00312,4,363.64
O0001253,P00252,2,2482.22
O0001253,P00243,1,1730.37
O0001254,P00079,2,1985.44
O0001255,P00032,3,185.28
O0001255,P00050,3,1563.54
O0001255,P00437,2,2090.55
O0001255,P00336,1,483.79
O0001256,P00464,3,1546.03
O0001256,P00265,1,1743.63
O0001256,P00482,4,996.86
O0001257,P00374,3,593.07
O0001257,P00043,2,1672.33
O0001257,P00228,1,2281.63
O0001258,P00089,1,201.54
O0001259,P00045,4,2182.33
O0001260,P00096,3,1738.78
O0001260,P00303,1,181.93
O0001260,P00393,2,1675.33
O0001261,P00158,2,270.47
O0001261,P00383,2,947.74
O0001261,P00159,1,1889.8
O0001261,P00195,3,328.68
O0001261,P00092,3,1106.3
O0001262,P00097,3,642.21
O0001263,P00297,3,2309.89
O0001263,P00179,4,1900.72
O0001264,P00292,2,1085.08
O0001264,P00360,4,2133.42
O0001264,P00178,3,2100.35
O0001264,P00107,3,2413.9
O0001265,P00112,4,376.74
O0001265,P00134,1,329.99
O0001266,P00072,4,1486.36
O0001266,P00301,3,749.15
O0001267,P00323,3,1016.08
O0001267,P00446,1,2100.0
O0001267,P00082,4,1815.59
O0001267,P00244,3,1145.62
O0001268,P00157,2,1283.55
O0001268,P00240,2,2454.49
O0001268,P00386,1,2356.97
O0001269,P00428,2,1879.04
O0001270,P00206,3,2369.5
O0001270,P00021,2,573.37
O0001270,P00391,1,1610.04
O0001271,P00473,3,612.26
O0001271,P00454,2,2057.27
O0001271,P00488,2,2251.79
O0001271,P00067,3,706.47
O0001272,P00411,3,641.22
O0001272,P00235,4,2271.22
O0001272,P00085,4,1109.56
O0001273,P00121,2,2013.52
O0001273,P00224,1,2418.17
O0001274,P00192,1,1085.06
O0001274,P00245,2,1125.17
O0001274,P00177,1,147.34
O0001275,P00426,4,335.39
O0001275,P00362,2,2052.92
O0001275,P00391,1,1610.04
O0001275,P00199,2,512.44
O0001276,P00145,4,2020.95
O0001276,P00306,4,1132.19
O0001277,P00454,2,2057.27
O0001277,P00394,2,1055.3
O0001277,P00189,3,106.0
O0001278,P00204,1,1172.6
O0001278,P00331,2,236.99
O0001279,P00335,2,1390.19
O0001280,P00421,4,2468.17
O0001280,P00018,3,610.04
O0001280,P00491,4,1225.12
O0001281,P00178,1,2100.35
O0001281,P00336,4,483.79
O0001281,P00412,1,1623.65
O0001281,P00083,3,911.79
O0001282,P00006,4,325.19
O0001282,P00335,4,1390.19
O0001282,P00217,1,924.35
O0001282,P00156,4,1478.35
O0001283,P00400,4,108.1
O0001283,P00365,3,319.48
O0001283,P00433,3,1060.87
O0001283,P00058,2,1673.93
O0001284,P00077,1,542.12
O0001284,P00173,3,2414.51
O0001285,P00021,1,573.37
O0001286,P00352,3,1167.86
O0001286,P00130,4,620.27
O0001286,P00173,3,2414.51
O0001287,P00153,1,336.03
O0001288,P00379,4,467.47
O0001288,P00128,2,261.9
O0001288,P00044,1,76.59
O0001289,P00353,2,2332.01
O0001289,P00471,4,243.48
O0001290,P00312,1,363.64
O0001290,P00196,1,2372.83
O0001290,P00173,3,2414.51
O0001290,P00217,4,924.35
O0001290,P00012,2,1354.36
O0001290,P00487,3,259.03
O0001291,P00264,2,2393.19
O0001291,P00356,1,346.78
O0001292,P00224,3,2418.17
O0001292,P00383,2,947.74
O0001292,P00142,1,1397.58
O0001292,P00310,4,307.89
O0001293,P00337,2,295.17
O0001293,P00141,3,241.69
O0001293,P00237,3,2322.21
O0001294,P00114,1,649.49
O0001294,P00314,3,430.62
O0001294,P00373,4,1414.33
O0001294,P00302,4,1963.91
O0001294,P00326,3,129.17
O0001295,P00422,4,793.83
O0001295,P00078,4,614.77
O0001296,P00200,3,1778.21
O0001296,P00207,1,247.17
O0001296,P00339,1,49.28
O0001297,P00150,3,693.82
O0001297,P00232,4,2333.56
O0001297,P00016,2,1908.48
O0001297,P00320,2,713.5
O0001298,P00012,3,1354.36
O0001298,P00285,4,1120.17
O0001299,P00203,2,2498.99
O0001299,P00109,1,1563.8
O0001299,P00293,3,2411.97
O0001300,P00181,2,607.52
O0001300,P00215,3,1151.22
O0001301,P00326,3,129.17
O0001301,P00258,4,1042.7
O0001302,P00423,4,1966.25
O0001303,P00336,2,483.79
O0001303,P00350,1,460.67
O0001303,P00197,4,926.87
O0001304,P00115,2,1602.76
O0001305,P00167,2,2293.11
O0001305,P00086,4,392.04
O0001306,P00405,4,97.18
O0001307,P00123,2,1467.63
O0001308,P00458,1,977.7
O0001308,P00106,4,1767.49
O0001308,P00236,2,1053.44
O0001309,P00412,3,1623.65
O0001310,P00004,1,705.51
O0001310,P00350,4,460.67
O0001310,P00444,4,1110.11
O0001311,P00311,1,1066.25
O0001312,P00204,1,1172.6
O0001312,P00187,4,2036.57
O0001313,P00135,1,1290.4
O0001313,P00370,2,1498.83
O0001313,P00188,4,744.2
O0001314,P00136,1,1153.24
O0001314,P00169,1,2378.66
O0001314,P00235,4,2271.22
O0001315,P00133,3,51.93
O0001315,P00305,1,591.16
O0001316,P00451,3,1412.4
O0001316,P00289,3,763.31
O0001316,P00366,3,894.55
O0001316,P00158,2,270.47
O0001317,P00413,2,2471.08
O0001317,P00076,3,1879.93
O0001318,P00109,3,1563.8
O0001318,P00076,1,1879.93
O0001319,P00317,2,558.08
O0001319,P00498,3,2270.7
O0001319,P00330,2,35.04
O0001319,P00301,3,749.15
O0001320,P00332,2,185.0
O0001320,P00446,4,2100.0
O0001321,P00106,2,1767.49
O0001321,P00077,3,542.12
O0001321,P00312,1,363.64
O0001322,P00327,1,517.76
O0001322,P00431,2,1639.12
O0001322,P00380,2,1867.18
O0001323,P00139,1,1806.29
O0001323,P00497,1,1907.26
O0001323,P00229,2,1401.85
O0001323,P00126,3,936.96
O0001324,P00354,4,273.31
O0001324,P00091,1,1624.37
O0001325,P00033,2,1056.77
O0001325,P00268,3,748.55
O0001325,P00032,2,185.28
O0001326,P00238,1,418.8
O0001326,P00275,1,2398.86
O0001326,P00164,1,112.27
O0001326,P00101,4,2368.45
O0001326,P00060,4,690.21
O0001327,P00292,1,1085.08
O0001327,P00298,4,428.35
O0001327,P00441,1,469.43
O0001328,P00315,4,1350.96
O0001328,P00001,3,1857.75
O0001328,P00387,4,2436.38
O0001328,P00308,3,1326.37
O0001329,P00154,3,61.57
O0001330,P00258,3,1042.7
O0001330,P00321,4,2407.49
O0001331,P00084,2,740.96
O0001331,P00034,4,675.05
O0001331,P00345,3,847.5
O0001331,P00049,4,125.3
O0001332,P00100,1,787.21
O0001332,P00391,2,1610.04
O0001333,P00154,2,61.57
O0001333,P00293,2,2411.97
O0001334,P00088,2,2369.76
O0001334,P00313,2,354.29
O0001335,P00118,3,1557.91
O0001336,P00373,3,1414.33
O0001336,P00425,3,59.52
O0001336,P00231,3,2388.95
O0001337,P00496,4,363.82
O0001337,P00182,2,1585.41
O0001337,P00500,4,1475.38
O0001338,P00367,3,1254.75
O0001339,P00379,2,467.47
O0001340,P00055,1,623.43
O0001340,P00125,2,771.35
O0001340,P00167,4,2293.11
O0001340,P00483,4,748.02
O0001341,P00311,4,1066.25
O0001341,P00031,1,139.6
O0001342,P00225,3,1317.72
O0001342,P00057,4,1949.37
O0001343,P00302,3,1963.91
O0001343,P00294,2,922.06
O0001343,P00288,1,1951.24
O0001343,P00225,2,1317.72
O0001344,P00286,3,1399.11
O0001345,P00437,3,2090.55
O0001345,P00464,4,1546.03
O0001346,P00186,3,614.2
O0001347,P00062,4,2084.73
O0001347,P00219,4,942.4
O0001348,P00263,3,2185.95
O0001348,P00009,4,1342.34
O0001349,P00035,1,1558.58
O0001349,P00290,1,1218.31
O0001350,P00434,1,1801.13
O0001350,P00294,4,922.06
O0001350,P00313,2,354.29
O0001350,P00385,1,414.85
O0001351,P00170,1,2113.4
O0001351,P00094,3,1446.97
O0001351,P00233,4,1600.29
O0001352,P00425,4,59.52
O0001352,P00010,1,2057.18
O0001353,P00168,4,2035.76
O0001353,P00335,2,1390.19
O0001353,P00395,3,2258.4
