order_id,product_id,quantity,unit_price
O0011497,P00134,1,329.99
O0011498,P00099,2,2320.27
O0011498,P00002,1,1482.37
O0011498,P00301,1,749.15
O0011499,P00195,4,328.68
O0011499,P00199,3,512.44
O0011500,P00255,1,1490.95
O0011500,P00139,4,1806.29
O0011500,P00097,4,642.21
O0011500,P00223,3,2450.05
O0011500,P00170,4,2113.4
O0011501,P00113,1,1554.98
O0011502,P00371,3,630.92
O0011502,P00116,3,962.69
O0011502,P00326,4,129.17
O0011502,P00126,2,936.96
O0011503,P00387,4,2436.38
O0011503,P00384,3,747.85
O0011503,P00458,1,977.7
O0011504,P00290,1,1218.31
O0011504,P00166,3,834.28
O0011504,P00287,3,246.26
O0011505,P00328,2,219.82
O0011505,P00049,3,125.3
O0011505,P00233,4,1600.29
O0011506,P00265,4,1743.63
O0011507,P00406,4,1001.4
O0011507,P00130,4,620.27
O0011507,P00138,4,1784.7
O0011508,P00251,4,2482.25
O0011508,P00217,3,924.35
O0011508,P00396,2,2430.83
O0011508,P00021,1,573.37
O0011508,P00249,4,1452.1
O0011509,P00242,3,169.38
O0011509,P00422,4,793.83
O0011509,P00163,2,1518.44
O0011510,P00091,3,1624.37
O0011510,P00223,1,2450.05
O0011510,P00116,2,962.69
O0011510,P00102,2,620.67
O0011511,P00340,3,1067.58
O0011511,P00277,4,2115.64
O0011512,P00293,2,2411.97
O0011512,P00102,3,620.67
O0011512,P00040,4,124.56
O0011513,P00132,3,2469.01
O0011513,P00297,1,2309.89
O0011513,P00162,4,970.44
O0011513,P00406,3,1001.4
O0011514,P00445,4,1314.91
O0011515,P00091,2,1624.37
O0011515,P00324,3,1592.58
O0011516,P00003,4,509.11
O0011516,P00317,3,558.08
O0011516,P00211,4,2155.79
O0011516,P00208,4,2065.71
O0011517,P00270,4,1804.98
O0011518,P00078,4,614.77
O0011518,P00177,3,147.34
O0011518,P00047,4,2349.0
O0011519,P00303,1,181.93
O0011519,P00348,2,129.26
O0011519,P00074,4,2402.56
O0011520,P00217,3,924.35
O0011520,P00100,1,787.21
O0011520,P00328,2,219.82
O0011520,P00452,2,1406.97
O0011521,P00089,4,201.54
O0011522,P00082,2,1815.59
O0011523,P00348,2,129.26
O0011523,P00269,2,1911.95
O0011524,P00244,4,1145.62
O0011524,P00497,1,1907.26
O0011525,P00076,3,1879.93
O0011525,P00458,2,977.7
O0011526,P00195,4,328.68
O0011526,P00294,3,922.06
O0011526,P00377,3,2440.01
O0011526,P00270,1,1804.98
O0011527,P00438,3,1616.18
O0011527,P00253,1,1688.65
O0011527,P00204,4,1172.6
O0011528,P00118,2,1557.91
O0011528,P00044,4,76.59
O0011528,P00482,3,996.86
O0011528,P00380,1,1867.18
O0011529,P00361,1,241.66
O0011530,P00459,4,1140.32
O0011530,P00169,3,2378.66
O0011531,P00064,1,1221.82
O0011531,P00197,2,926.87
O0011531,P00412,1,1623.65
O0011531,P00126,4,936.96
O0011531,P00147,4,187.92
O0011532,P00245,4,1125.17
O0011533,P00330,4,35.04
O0011533,P00355,3,2304.37
O0011533,P00257,4,596.89
O0011533,P00029,2,20.36
O0011534,P00024,4,1964.78
O0011534,P00367,3,1254.75
O0011535,P00296,4,1651.78
O0011535,P00478,3,1156.17
O0011536,P00062,3,2084.73
O0011536,P00210,4,1142.06
O0011536,P00373,1,1414.33
O0011537,P00467,2,1130.31
O0011537,P00236,2,1053.44
O0011537,P00274,2,1318.1
O0011538,P00165,4,1030.79
O0011538,P00283,4,1933.84
O0011539,P00210,2,1142.06
O0011539,P00373,4,1414.33
O0011539,P00450,1,1017.55
O0011540,P00224,3,2418.17
O0011541,P00386,2,2356.97
O0011541,P00121,4,2013.52
O0011541,P00224,4,2418.17
O0011542,P00220,4,1257.69
O0011542,P00069,2,2374.79
O0011542,P00143,2,2421.47
O0011543,P00470,1,561.61
O0011544,P00267,1,1043.62
O0011544,P00264,3,2393.19
O0011545,P00018,3,610.04
O0011545,P00142,1,1397.58
O0011545,P00401,1,1868.19
O0011546,P00251,4,2482.25
O0011546,P00303,1,181.93
O0011546,P00138,4,1784.7
O0011547,P00279,3,2404.25
O0011547,P00193,1,1123.1
O0011548,P00160,1,1113.89
O0011548,P00122,2,1979.84
O0011549,P00030,3,399.67
O0011549,P00138,3,1784.7
O0011550,P00336,3,483.79
O0011551,P00143,3,2421.47
O0011552,P00357,2,739.81
O0011552,P00393,2,1675.33
O0011553,P00228,3,2281.63
O0011554,P00159,1,1889.8
O0011554,P00422,3,793.83
O0011555,P00427,3,1147.98
O0011555,P00305,4,591.16
O0011555,P00453,3,863.27
O0011555,P00055,2,623.43
O0011556,P00477,3,2074.44
O0011556,P00371,1,630.92
O0011557,P00278,3,688.67
O0011557,P00213,4,2364.28
O0011557,P00189,4,106.0
O0011558,P00135,4,1290.4
O0011558,P00466,3,1557.1
O0011558,P00314,3,430.62
O0011559,P00088,2,2369.76
O0011559,P00361,1,241.66
O0011559,P00310,3,307.89
O0011559,P00254,3,483.37
O0011560,P00038,4,2225.94
O0011560,P00394,3,1055.3
O0011560,P00401,4,1868.19
O0011560,P00330,1,35.04
O0011561,P00226,4,62.06
O0011561,P00089,4,201.54
O0011561,P00386,1,2356.97
O0011562,P00192,3,1085.06
O0011562,P00136,2,1153.24
O0011562,P00122,2,1979.84
O0011562,P00373,4,1414.33
O0011563,P00297,1,2309.89
O0011564,P00371,4,630.92
O0011564,P00408,1,83.21
O0011565,P00134,4,329.99
O0011566,P00298,2,428.35
O0011566,P00430,3,2193.21
O0011567,P00047,4,2349.0
O0011567,P00136,1,1153.24
O0011567,P00145,3,2020.95
O0011567,P00128,4,261.9
O0011568,P00081,1,587.89
O0011568,P00353,3,2332.01
O0011568,P00001,2,1857.75
O0011568,P00180,1,550.9
O0011569,P00279,4,2404.25
O0011569,P00055,1,623.43
O0011569,P00316,3,2060.86
O0011570,P00137,3,2249.68
O0011571,P00170,1,2113.4
O0011571,P00256,2,1105.82
O0011571,P00488,1,2251.79
O0011571,P00457,4,1389.77
O0011572,P00478,3,1156.17
O0011573,P00236,3,1053.44
O0011573,P00130,3,620.27
O0011573,P00374,1,593.07
O0011573,P00419,1,2130.27
O0011573,P00297,2,2309.89
O0011573,P00461,3,1780.23
O0011574,P00446,1,2100.0
O0011574,P00431,4,1639.12
O0011574,P00129,4,2373.29
O0011575,P00035,3,1558.58
O0011575,P00256,1,1105.82
O0011575,P00198,2,1301.6
O0011575,P00434,1,1801.13
O0011576,P00387,2,2436.38
O0011576,P00100,4,787.21
O0011576,P00001,2,1857.75
O0011577,P00408,4,83.21
O0011577,P00135,2,1290.4
O0011577,P00443,1,1534.14
O0011578,P00373,3,1414.33
O0011578,P00200,4,1778.21
O0011579,P00209,4,2224.16
O0011579,P00418,4,567.3
O0011579,P00311,1,1066.25
O0011580,P00344,3,1960.72
O0011580,P00483,2,748.02
O0011581,P00074,2,2402.56
O0011581,P00032,1,185.28
O0011581,P00465,4,978.07
O0011581,P00314,1,430.62
O0011582,P00007,4,128.87
O0011582,P00335,1,1390.19
O0011583,P00423,2,1966.25
O0011583,P00094,1,1446.97
O0011583,P00009,4,1342.34
O0011584,P00257,3,596.89
O0011585,P00337,4,295.17
O0011586,P00020,4,2323.35
O0011587,P00089,4,201.54
O0011587,P00292,3,1085.08
O0011587,P00237,2,2322.21
O0011588,P00286,1,1399.11
O0011589,P00221,1,830.0
O0011589,P00082,3,1815.59
O0011589,P00318,3,881.21
O0011590,P00362,1,2052.92
O0011590,P00495,3,1001.01
O0011591,P00108,4,1810.27
O0011591,P00042,1,1083.02
O0011591,P00471,3,243.48
O0011592,P00458,3,977.7
O0011592,P00049,2,125.3
O0011593,P00402,3,2431.65
O0011594,P00092,1,1106.3
O0011595,P00088,3,2369.76
O0011596,P00425,4,59.52
O0011597,P00232,1,2333.56
O0011597,P00087,1,1942.6
O0011598,P00346,1,1146.17
O0011598,P00442,2,344.29
O0011598,P00076,1,1879.93
O0011598,P00390,2,1600.9
O0011599,P00418,2,567.3
O0011599,P00231,3,2388.95
O0011599,P00291,2,280.83
O0011600,P00121,2,2013.52
O0011600,P00106,1,1767.49
O0011600,P00052,2,1376.62
O0011600,P00089,1,201.54
O0011601,P00190,1,324.32
O0011601,P00015,4,1880.93
O0011602,P00128,4,261.9
O0011603,P00424,4,108.75
O0011603,P00059,4,1133.42
O0011603,P00052,3,1376.62
O0011603,P00240,4,2454.49
O0011604,P00358,4,2359.73
O0011605,P00266,1,781.43
O0011605,P00169,3,2378.66
O0011605,P00265,3,1743.63
O0011605,P00403,1,1112.67
O0011605,P00331,1,236.99
O0011606,P00382,4,1805.23
O0011606,P00126,1,936.96
O0011607,P00193,2,1123.1
O0011608,P00146,1,463.33
O0011608,P00463,3,2459.08
O0011608,P00261,3,2419.95
O0011608,P00158,3,270.47
O0011609,P00420,3,312.74
O0011610,P00268,2,748.55
O0011610,P00118,4,1557.91
O0011611,P00245,4,1125.17
O0011612,P00078,1,614.77
O0011612,P00054,3,247.07
O0011612,P00375,1,1796.59
O0011612,P00110,1,104.21
O0011612,P00386,2,2356.97
O0011613,P00296,3,1651.78
O0011613,P00315,3,1350.96
O0011614,P00135,2,1290.4
O0011614,P00144,2,399.5
O0011614,P00264,4,2393.19
O0011614,P00374,4,593.07
O0011615,P00403,2,1112.67
O0011615,P00413,3,2471.08
O0011615,P00252,2,2482.22
O0011616,P00474,2,2291.09
O0011616,P00362,4,2052.92
O0011617,P00310,3,307.89
O0011618,P00070,2,1416.46
O0011619,P00403,1,1112.67
O0011620,P00482,2,996.86
O0011620,P00062,4,2084.73
O0011621,P00377,2,2440.01
O0011621,P00239,4,1425.94
O0011622,P00041,3,39.03
O0011622,P00478,1,1156.17
O0011623,P00345,4,847.5
O0011623,P00144,4,399.5
O0011623,P00374,3,593.07
O0011624,P00166,3,834.28
O0011624,P00272,2,558.52
O0011625,P00010,2,2057.18
O0011626,P00112,1,376.74
O0011626,P00189,2,106.0
O0011626,P00434,4,1801.13
O0011626,P00466,2,1557.1
O0011627,P00067,3,706.47
O0011628,P00016,4,1908.48
O0011629,P00141,3,241.69
O0011629,P00149,3,1889.77
O0011629,P00017,2,1355.36
O0011630,P00386,2,2356.97
O0011630,P00395,4,2258.4
O0011631,P00085,2,1109.56
O0011631,P00035,4,1558.58
O0011631,P00442,2,344.29
O0011632,P00188,1,744.2
O0011633,P00233,2,1600.29
O0011634,P00156,2,1478.35
O0011634,P00291,3,280.83
O0011634,P00315,3,1350.96
O0011634,P00054,2,247.07
O0011634,P00367,2,1254.75
O0011635,P00379,4,467.47
O0011635,P00293,3,2411.97
O0011636,P00443,3,1534.14
O0011636,P00332,4,185.0
O0011636,P00491,4,1225.12
O0011637,P00052,4,1376.62
O0011637,P00132,1,2469.01
O0011637,P00092,4,1106.3
O0011638,P00096,2,1738.78
O0011638,P00123,3,1467.63
O0011639,P00043,3,1672.33
O0011639,P00175,4,1782.83
O0011639,P00225,3,1317.72
O0011640,P00409,2,683.67
O0011641,P00500,2,1475.38
O0011641,P00400,1,108.1
O0011642,P00410,1,1508.84
O0011643,P00349,3,814.68
O0011644,P00232,3,2333.56
O0011645,P00480,2,56.97
O0011645,P00098,4,1041.92
O0011645,P00069,2,2374.79
O0011646,P00095,3,1182.98
O0011646,P00043,3,1672.33
O0011646,P00396,1,2430.83
O0011647,P00251,2,2482.25
O0011647,P00297,2,2309.89
O0011647,P00001,1,1857.75
O0011648,P00153,2,336.03
O0011648,P00028,3,2422.96
O0011648,P00131,3,2035.44
O0011649,P00105,2,2452.22
O0011649,P00199,1,512.44
O0011649,P00310,1,307.89
O0011650,P00386,1,2356.97
O0011650,P00302,3,1963.91
O0011650,P00190,1,324.32
O0011650,P00067,3,706.47
O0011651,P00241,3,1125.14
O0011652,P00329,2,17.7
O0011652,P00227,3,1768.85
O0011653,P00362,1,2052.92
O0011654,P00403,2,1112.67
O0011655,P00312,4,363.64
O0011656,P00004,2,705.51
O0011656,P00207,2,247.17
O0011656,P00152,1,2364.13
O0011656,P00275,4,2398.86
O0011657,P00477,3,2074.44
O0011657,P00125,1,771.35
O0011657,P00017,1,1355.36
O0011657,P00261,2,2419.95
O0011657,P00406,2,1001.4
O0011658,P00442,1,344.29
O0011658,P00094,4,1446.97
O0011659,P00127,1,1544.9
O0011659,P00278,3,688.67
O0011660,P00483,4,748.02
O0011660,P00390,1,1600.9
O0011660,P00349,2,814.68
O0011660,P00158,3,270.47
O0011661,P00281,2,257.75
O0011661,P00338,4,2335.8
O0011661,P00095,4,1182.98
O0011662,P00350,4,460.67
O0011662,P00059,1,1133.42
O0011663,P00406,2,1001.4
O0011663,P00028,3,2422.96
O0011663,P00489,3,2022.13
O0011664,P00205,3,2081.01
O0011664,P00472,3,1195.02
O0011665,P00076,2,1879.93
O0011665,P00026,2,2004.47
O0011666,P00034,2,675.05
O0011666,P00390,3,1600.9
O0011666,P00309,4,2037.14
O0011666,P00202,2,2012.1
O0011667,P00373,1,1414.33
O0011668,P00145,4,2020.95
O0011668,P00257,3,596.89
O0011669,P00169,2,2378.66
O0011669,P00269,4,1911.95
O0011669,P00450,1,1017.55
O0011670,P00441,4,469.43
O0011670,P00247,2,240.99
O0011671,P00293,1,2411.97
O0011671,P00060,4,690.21
O0011672,P00370,4,1498.83
O0011672,P00469,2,396.95
O0011673,P00158,1,270.47
O0011674,P00430,3,2193.21
O0011675,P00068,3,144.43
O0011675,P00134,4,329.99
O0011676,P00140,3,1048.73
O0011676,P00445,4,1314.91
O0011676,P00468,1,708.59
O0011677,P00428,4,1879.04
O0011677,P00177,3,147.34
O0011677,P00194,2,697.27
O0011677,P00213,3,2364.28
O0011677,P00044,4,76.59
O0011678,P00330,3,35.04
O0011679,P00246,1,517.36
O0011679,P00064,4,1221.82
O0011679,P00230,1,1407.81
O0011679,P00041,1,39.03
O0011680,P00214,4,1911.36
O0011680,P00171,1,1499.16
O0011680,P00092,2,1106.3
O0011680,P00331,4,236.99
O0011681,P00242,3,169.38
O0011681,P00447,1,2124.38
O0011681,P00341,2,1285.59
O0011682,P00315,2,1350.96
O0011683,P00345,1,847.5
O0011683,P00140,3,1048.73
O0011683,P00361,4,241.66
O0011684,P00339,1,49.28
O0011684,P00271,1,2363.79
O0011685,P00301,2,749.15
O0011685,P00053,2,1112.84
O0011686,P00313,1,354.29
O0011686,P00198,4,1301.6
O0011687,P00311,1,1066.25
O0011687,P00244,3,1145.62
O0011687,P00210,1,1142.06
O0011688,P00322,1,2073.78
O0011688,P00342,3,158.9
O0011689,P00041,4,39.03
O0011689,P00143,3,2421.47
O0011689,P00165,3,1030.79
O0011689,P00212,1,615.72
O0011690,P00318,4,881.21
O0011691,P00129,4,2373.29
O0011692,P00469,1,396.95
O0011692,P00117,2,2277.88
O0011692,P00474,1,2291.09
O0011692,P00418,3,567.3
O0011693,P00359,4,795.37
O0011693,P00294,3,922.06
O0011693,P00460,1,514.21
O0011693,P00386,3,2356.97
O0011694,P00075,3,1097.4
O0011694,P00479,4,1401.84
O0011694,P00216,3,725.08
O0011695,P00105,2,2452.22
O0011696,P00031,1,139.6
O0011696,P00451,4,1412.4
O0011697,P00014,2,963.32
O0011697,P00419,1,2130.27
O0011698,P00487,1,259.03
O0011699,P00103,1,701.47
O0011699,P00474,1,2291.09
O0011699,P00468,1,708.59
O0011699,P00252,4,2482.22
O0011700,P00116,1,962.69
O0011701,P00356,4,346.78
O0011701,P00017,1,1355.36
O0011702,P00348,4,129.26
O0011702,P00488,4,2251.79
O0011703,P00416,4,1820.48
O0011703,P00011,1,1643.77
O0011704,P00372,4,2338.99
O0011704,P00067,1,706.47
O0011705,P00137,3,2249.68
O0011705,P00463,1,2459.08
O0011706,P00163,3,1518.44
O0011706,P00281,1,257.75
O0011706,P00448,1,568.43
O0011707,P00344,3,1960.72
O0011707,P00007,2,128.87
O0011707,P00239,3,1425.94
O0011708,P00343,1,46.47
O0011708,P00055,3,623.43
O0011709,P00102,3,620.67
O0011709,P00252,3,2482.22
O0011710,P00114,4,649.49
O0011710,P00246,2,517.36
O0011710,P00070,4,1416.46
O0011711,P00021,3,573.37
O0011711,P00311,2,1066.25
O0011712,P00054,2,247.07
O0011712,P00332,2,185.0
O0011712,P00461,2,1780.23
O0011713,P00439,2,2006.97
O0011713,P00322,3,2073.78
O0011713,P00499,3,1589.41
O0011714,P00387,4,2436.38
O0011714,P00099,2,2320.27
O0011714,P00409,4,683.67
O0011714,P00255,2,1490.95
O0011715,P00374,2,593.07
O0011715,P00275,1,2398.86
O0011715,P00450,2,1017.55
O0011716,P00288,2,1951.24
O0011716,P00460,4,514.21
O0011716,P00157,2,1283.55
O0011717,P00476,4,1340.02
O0011717,P00491,3,1225.12
O0011717,P00486,4,299.84
O0011718,P00198,2,1301.6
O0011719,P00030,3,399.67
O0011719,P00279,3,2404.25
O0011719,P00003,1,509.11
O0011720,P00073,4,1338.87
O0011720,P00198,1,1301.6
O0011721,P00260,1,1191.69
O0011721,P00434,1,1801.13
O0011722,P00474,3,2291.09
O0011723,P00228,2,2281.63
O0011724,P00144,4,399.5
O0011724,P00194,1,697.27
O0011724,P00250,4,2465.55
O0011725,P00204,1,1172.6
O0011725,P00043,4,1672.33
O0011725,P00399,3,1413.27
O0011726,P00182,4,1585.41
O0011726,P00093,3,1840.32
O0011726,P00400,3,108.1
O0011726,P00268,4,748.55
O0011727,P00250,2,2465.55
O0011727,P00309,3,2037.14
O0011728,P00307,3,2001.76
O0011728,P00495,2,1001.01
O0011728,P00350,2,460.67
O0011728,P00003,3,509.11
O0011729,P00452,1,1406.97
O0011729,P00246,3,517.36
O0011730,P00373,1,1414.33
O0011730,P00463,3,2459.08
O0011731,P00378,4,777.46
O0011731,P00411,3,641.22
O0011732,P00124,4,2289.41
O0011732,P00034,4,675.05
O0011733,P00479,3,1401.84
O0011733,P00146,4,463.33
O0011733,P00403,4,1112.67
O0011734,P00234,1,2411.83
O0011734,P00333,4,2300.94
O0011734,P00189,2,106.0
O0011735,P00406,4,1001.4
O0011735,P00171,4,1499.16
O0011735,P00234,1,2411.83
O0011736,P00416,4,1820.48
O0011736,P00443,1,1534.14
O0011736,P00134,1,329.99
O0011737,P00301,1,749.15
O0011737,P00435,2,1948.23
O0011737,P00341,1,1285.59
O0011738,P00223,4,2450.05
O0011739,P00287,4,246.26
O0011739,P00349,1,814.68
O0011739,P00200,1,1778.21
O0011740,P00164,1,112.27
O0011740,P00187,1,2036.57
O0011740,P00386,3,2356.97
O0011741,P00041,3,39.03
O0011742,P00339,1,49.28
O0011742,P00403,3,1112.67
O0011743,P00183,1,612.8
O0011743,P00263,3,2185.95
O0011744,P00012,3,1354.36
O0011744,P00407,4,2401.89
O0011744,P00188,3,744.2
O0011745,P00471,2,243.48
O0011745,P00337,1,295.17
O0011745,P00410,4,1508.84
O0011746,P00185,4,1594.64
O0011746,P00247,1,240.99
O0011746,P00080,2,1390.38
O0011747,P00419,3,2130.27
O0011747,P00405,3,97.18
O0011747,P00327,2,517.76
O0011748,P00064,4,1221.82
O0011748,P00029,1,20.36
O0011748,P00296,1,1651.78
O0011749,P00433,4,1060.87
O0011749,P00402,4,2431.65
O0011749,P00195,3,328.68
O0011750,P00105,1,2452.22
O0011750,P00322,4,2073.78
O0011751,P00134,3,329.99
O0011751,P00263,1,2185.95
O0011751,P00277,4,2115.64
O0011752,P00216,1,725.08
O0011752,P00092,4,1106.3
O0011753,P00309,2,2037.14
O0011753,P00199,4,512.44
O0011753,P00229,4,1401.85
O0011753,P00220,2,1257.69
O0011753,P00383,3,947.74
O0011754,P00192,4,1085.06
O0011754,P00036,3,2203.95
O0011754,P00061,2,1770.45
O0011755,P00210,2,1142.06
O0011755,P00291,2,280.83
O0011755,P00272,3,558.52
O0011755,P00444,2,1110.11
O0011756,P00120,4,2193.0
O0011756,P00413,1,2471.08
O0011756,P00314,1,430.62
O0011756,P00017,2,1355.36
O0011757,P00261,3,2419.95
O0011757,P00499,1,1589.41
O0011757,P00320,4,713.5
O0011757,P00041,1,39.03
O0011758,P00354,3,273.31
O0011758,P00442,1,344.29
O0011758,P00297,1,2309.89
O0011759,P00366,3,894.55
O0011760,P00473,4,612.26
O0011761,P00258,2,1042.7
O0011761,P00478,3,1156.17
O0011761,P00348,1,129.26
O0011762,P00122,4,1979.84
O0011762,P00115,2,1602.76
O0011763,P00093,3,1840.32
O0011763,P00438,4,1616.18
O0011764,P00425,3,59.52
O0011764,P00018,1,610.04
O0011765,P00263,1,2185.95
O0011765,P00161,2,786.36
O0011765,P00362,1,2052.92
O0011765,P00128,1,261.9
O0011765,P00090,2,191.88
O0011766,P00026,3,2004.47
O0011766,P00092,2,1106.3
O0011767,P00138,3,1784.7
O0011768,P00194,1,697.27
O0011768,P00405,1,97.18
O0011768,P00281,1,257.75
O0011769,P00438,4,1616.18
O0011770,P00017,1,1355.36
O0011770,P00163,3,1518.44
O0011770,P00298,2,428.35
O0011771,P00135,2,1290.4
O0011772,P00348,3,129.26
O0011772,P00295,3,1104.56
O0011773,P00050,2,1563.54
O0011774,P00307,3,2001.76
O0011774,P00117,3,2277.88
O0011774,P00079,2,1985.44
O0011774,P00128,1,261.9
O0011775,P00181,2,607.52
O0011775,P00250,2,2465.55
O0011776,P00002,2,1482.37
O0011776,P00361,4,241.66
O0011777,P00376,3,2118.51
O0011777,P00447,1,2124.38
O0011778,P00356,4,346.78
O0011778,P00086,1,392.04
O0011778,P00462,1,77.8
O0011779,P00106,2,1767.49
O0011779,P00103,3,701.47
O0011780,P00182,1,1585.41
O0011780,P00458,3,977.7
O0011781,P00007,3,128.87
O0011781,P00195,1,328.68
O0011781,P00300,2,1934.27
O0011782,P00383,3,947.74
O0011782,P00164,4,112.27
O0011782,P00441,4,469.43
O0011782,P00297,3,2309.89
O0011783,P00056,1,1800.09
O0011784,P00397,1,809.58
O0011785,P00176,3,2264.69
O0011785,P00422,3,793.83
O0011786,P00126,2,936.96
O0011786,P00083,2,911.79
O0011787,P00150,4,693.82
O0011788,P00419,3,2130.27
O0011788,P00231,2,2388.95
O0011788,P00048,3,1825.43
O0011789,P00396,1,2430.83
O0011790,P00091,1,1624.37
O0011790,P00019,1,2445.29
O0011790,P00200,2,1778.21
O0011790,P00463,2,2459.08
O0011790,P00125,4,771.35
O0011791,P00449,2,233.73
O0011791,P00491,1,1225.12
O0011791,P00317,3,558.08
O0011792,P00410,3,1508.84
O0011792,P00353,4,2332.01
O0011793,P00182,1,1585.41
O0011793,P00318,3,881.21
O0011793,P00151,4,1672.82
O0011794,P00416,2,1820.48
O0011794,P00255,3,1490.95
O0011795,P00030,3,399.67
O0011795,P00071,2,2412.33
O0011795,P00067,2,706.47
O0011795,P00089,4,201.54
O0011796,P00361,2,241.66
O0011796,P00027,2,470.97
O0011797,P00050,2,1563.54
O0011797,P00249,4,1452.1
O0011797,P00320,4,713.5
O0011797,P00495,2,1001.01
O0011798,P00429,1,1839.18
O0011799,P00005,3,2121.02
O0011800,P00416,4,1820.48
O0011801,P00085,2,1109.56
O0011802,P00039,3,1723.43
O0011802,P00152,2,2364.13
O0011802,P00113,3,1554.98
O0011803,P00086,2,392.04
O0011803,P00241,4,1125.14
O0011804,P00263,3,2185.95
O0011804,P00036,2,2203.95
O0011804,P00330,2,35.04
O0011804,P00332,2,185.0
O0011804,P00292,2,1085.08
O0011805,P00486,3,299.84
O0011805,P00127,4,1544.9
O0011805,P00153,2,336.03
O0011806,P00176,4,2264.69
O0011807,P00371,2,630.92
O0011807,P00031,4,139.6
O0011807,P00495,2,1001.01
O0011808,P00399,3,1413.27
O0011808,P00410,3,1508.84
O0011808,P00004,4,705.51
O0011808,P00244,3,1145.62
O0011809,P00125,3,771.35
O0011810,P00283,1,1933.84
O0011810,P00080,2,1390.38
O0011810,P00079,3,1985.44
O0011811,P00202,4,2012.1
O0011811,P00422,2,793.83
O0011812,P00430,4,2193.21
O0011812,P00248,3,1047.33
O0011812,P00108,2,1810.27
O0011813,P00142,4,1397.58
O0011813,P00139,4,1806.29
O0011813,P00405,1,97.18
O0011814,P00143,4,2421.47
O0011814,P00129,4,2373.29
O0011815,P00055,3,623.43
O0011815,P00194,3,697.27
O0011816,P00322,1,2073.78
O0011816,P00237,4,2322.21
O0011816,P00406,1,1001.4
O0011817,P00094,2,1446.97
O0011817,P00135,1,1290.4
O0011818,P00106,3,1767.49
O0011818,P00375,1,1796.59
O0011819,P00372,1,2338.99
O0011819,P00141,4,241.69
O0011819,P00290,2,1218.31
O0011819,P00483,3,748.02
O0011820,P00294,4,922.06
O0011820,P00148,4,406.16
O0011820,P00475,1,1224.71
O0011821,P00051,2,331.31
O0011821,P00448,4,568.43
O0011821,P00298,4,428.35
O0011821,P00207,2,247.17
O0011822,P00097,2,642.21
O0011822,P00055,4,623.43
O0011823,P00253,3,1688.65
O0011823,P00408,4,83.21
O0011823,P00372,1,2338.99
O0011824,P00327,3,517.76
O0011824,P00293,4,2411.97
O0011824,P00300,3,1934.27
O0011824,P00487,3,259.03
O0011825,P00174,4,2416.18
O0011825,P00252,3,2482.22
O0011825,P00441,3,469.43
O0011825,P00121,1,2013.52
O0011826,P00184,3,2384.21
O0011826,P00188,1,744.2
O0011826,P00095,4,1182.98
O0011826,P00231,2,2388.95
O0011826,P00150,2,693.82
O0011826,P00023,2,606.44
O0011827,P00075,1,1097.4
O0011827,P00099,2,2320.27
O0011827,P00363,1,316.81
O0011828,P00302,1,1963.91
O0011828,P00359,3,795.37
O0011828,P00201,4,316.59
O0011829,P00436,2,1725.19
O0011829,P00144,4,399.5
O0011829,P00306,2,1132.19
O0011829,P00331,2,236.99
O0011830,P00063,2,29.65
O0011830,P00199,2,512.44
O0011831,P00130,4,620.27
O0011831,P00459,3,1140.32
O0011831,P00150,1,693.82
O0011832,P00009,2,1342.34
O0011832,P00427,4,1147.98
O0011833,P00171,4,1499.16
O0011833,P00205,2,2081.01
O0011833,P00402,3,2431.65
O0011834,P00143,3,2421.47
O0011834,P00364,3,2294.81
O0011834,P00297,4,2309.89
O0011834,P00416,4,1820.48
O0011835,P00048,3,1825.43
O0011835,P00028,2,2422.96
O0011835,P00407,1,2401.89
O0011836,P00252,2,2482.22
O0011837,P00287,1,246.26
O0011837,P00184,1,2384.21
O0011837,P00396,2,2430.83
O0011838,P00227,1,1768.85
O0011839,P00160,4,1113.89
O0011839,P00129,4,2373.29
O0011840,P00321,1,2407.49
O0011840,P00268,1,748.55
O0011841,P00289,2,763.31
O0011841,P00309,3,2037.14
O0011842,P00075,1,1097.4
O0011842,P00394,1,1055.3
O0011842,P00094,3,1446.97
O0011843,P00455,4,1150.76
O0011843,P00333,1,2300.94
O0011844,P00118,4,1557.91
O0011844,P00123,4,1467.63
O0011845,P00385,4,414.85
O0011845,P00026,3,2004.47
O0011845,P00380,2,1867.18
O0011846,P00467,4,1130.31
O0011846,P00047,4,2349.0
O0011846,P00217,4,924.35
O0011847,P00154,1,61.57
O0011847,P00082,2,1815.59
O0011848,P00418,4,567.3
O0011848,P00080,2,1390.38
O0011848,P00038,1,2225.94
O0011849,P00274,2,1318.1
O0011849,P00221,2,830.0
O0011849,P00285,1,1120.17
O0011849,P00373,3,1414.33
O0011850,P00083,1,911.79
O0011850,P00142,4,1397.58
O0011851,P00267,3,1043.62
O0011851,P00382,4,1805.23
O0011851,P00192,3,1085.06
O0011852,P00088,4,2369.76
O0011852,P00197,3,926.87
O0011852,P00046,1,1005.19
O0011852,P00481,1,903.88
O0011852,P00292,1,1085.08
O0011853,P00056,4,1800.09
O0011853,P00008,4,1594.68
O0011853,P00374,2,593.07
O0011854,P00196,1,2372.83
O0011854,P00436,4,1725.19
O0011854,P00263,2,2185.95
O0011854,P00214,1,1911.36
O0011854,P00439,3,2006.97
O0011855,P00050,3,1563.54
